institutionid,sectorperiodid,periodenddate,tcprimarysectorid,primarysectorname,tcsectorid,tcsectorname,di_324389_text,companyid,ticker,status,companytype,country,yearfounded,simpleindustry
7560886,27267649-74B6-4948-908E-BE6225CEC77A,20210403,230201,Residential permanent site single- and multi-family structures,230201,Residential permanent site single- and multi-family structures,Mar 16 2022 11:28AM,84603703,SKY,Operating,Public Company,United States,2010,Household Durables
7604708,F80BB920-900C-4907-B4E9-2BC9DCC8983D,20211231,531000,Real estate,522A00,Nondepository credit intermediation and related activities,Oct 10 2022 12:50PM,171030416,NMRK,Operating,Public Company,United States,1929,Real Estate Management and Development
7604708,356048BE-023D-4340-B8F3-86A0C256679E,20211231,531000,Real estate,531000,Real estate,Oct 10 2022 12:50PM,171030416,NMRK,Operating,Public Company,United States,1929,Real Estate Management and Development
7689847,25F39EC4-5E60-4E00-B428-8FD3E0C260A1,20211231,713A00,"Amusement parks, arcades, and gambling industries",713A00,"Amusement parks, arcades, and gambling industries",Mar 11 2022  6:07PM,327378336,ACEL,Operating,Public Company,United States,,"Hotels, Restaurants and Leisure"
7729485,57EAB520-8DC2-4512-8C08-DE95A0BAE3B5,20211231,541700,Scientific research and development services,541700,Scientific research and development services,Jun  7 2022  8:30AM,435208167,RPTX,Operating,Public Company,Canada,2016,Biotechnology
7793614,A88ABAF7-C0A7-4487-AF0D-F739F4469E0C,20211231,335210,Small electrical appliance manufacturing,335210,Small electrical appliance manufacturing,Apr 27 2022  8:08AM,534937823,HBB,Operating,Public Company,United States,1904,Household Durables
7793614,69DEB5E6-5287-49BA-BA42-1FB6FC7CCF6F,20211231,335210,Small electrical appliance manufacturing,533000,Lessors of nonfinancial intangible assets,Apr 27 2022  8:08AM,534937823,HBB,Operating,Public Company,United States,1904,Household Durables
7795492,F85F9238-3D4F-401D-BCF5-7F25B13A3398,20211231,339113,Surgical appliance and supplies manufacturing,339113,Surgical appliance and supplies manufacturing,Mar 10 2022 12:08PM,111902909,SIBN,Operating,Public Company,United States,2008,Health Care Equipment and Supplies
8267637,A454860D-95C5-4246-A6DA-A408F39F8B44,20210630,533000,Lessors of nonfinancial intangible assets,533000,Lessors of nonfinancial intangible assets,Aug  2 2022 10:23AM,537353488,JAN,Operating,Public Company,Australia,1998,Software
8267637,7F09C84B-DE55-47B4-9EE8-3DC6D70CE2AC,20210630,533000,Lessors of nonfinancial intangible assets,541511,Custom computer programming services,Aug  2 2022 10:23AM,537353488,JAN,Operating,Public Company,Australia,1998,Software
8280791,1A244419-EA7A-4046-89EC-1F88F15D5B79,20210130,448000,Clothing and Clothing Accessories Stores,424300,"Apparel, Piece Goods, and Notions Wholesalers",Mar 28 2022  4:35AM,413748448,ROOT,Operating,Public Company,Canada,1973,Specialty Retail
8280791,06A0B800-A7B3-4286-AD4E-56F6EFC93FDB,20210130,448000,Clothing and Clothing Accessories Stores,448000,Clothing and Clothing Accessories Stores,Mar 28 2022  4:35AM,413748448,ROOT,Operating,Public Company,Canada,1973,Specialty Retail
8313471,B76C5FA8-594E-4FF2-9249-2EECA1DABCB4,20211231,230103,Other nonresidential structures,230103,Other nonresidential structures,Aug 16 2022  8:04AM,537628097,APG,Operating,Public Company,United States,1926,Construction and Engineering
8366718,3B3AA754-7E64-4F80-B5F0-07C9CF5F6714,20211231,522A00,Nondepository credit intermediation and related activities,522A00,Nondepository credit intermediation and related activities,Mar 10 2022 12:08PM,302269259,SPT,Operating,Public Company,United States,2008,IT Services
8624949,BF2E19DB-C807-46F4-87DE-D44E1BE8722D,20211231,516110,Internet publishing and broadcasting,516110,Internet publishing and broadcasting,Apr  4 2022  1:25PM,123844,ANGI,Operating Subsidiary,Public Company,United States,2017,Interactive Media and Services
8648705,A0554DAA-E762-4D02-B6C1-F1FC6511B176,20210130,452000,General Merchandise Stores,452000,General Merchandise Stores,Mar 10 2022 12:08PM,249793891,BJ,Operating,Public Company,United States,1984,Food and Staples Retailing
8799815,C7F7D665-5607-43F4-8D10-24EED74E69B0,20211231,518200,"Data processing, hosting, and related services",518200,"Data processing, hosting, and related services",Jun  8 2022  6:08AM,540369413,CTS,Operating,Public Company,Canada,2016,IT Services
8928119,A9214C81-3602-4931-9EEA-3953E772CC7E,20211231,331490,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",331490,"Nonferrous metal (except copper and aluminum) rolling, drawing, extruding and alloying",Aug  8 2022  5:40AM,540885620,NEO,Operating,Public Company,Canada,1994,Chemicals
9037983,42138537-ED7C-411D-8853-7FEB810F6CF6,20210630,523000,"Securities, commodity contracts, investments, and related activities",523000,"Securities, commodity contracts, investments, and related activities",Sep 27 2022  6:37AM,541579807,NWL,Operating,Public Company,Australia,1999,Capital Markets
9081956,00CE49BB-86F2-4F03-BC27-1BA4DD8F0604,20210731,531000,Real estate,531000,Real estate,Aug 12 2022  9:00AM,542275995,RFL,Operating,Public Company,United States,2017,Real Estate Management and Development
9219457,A3BC7C16-628E-4029-B99D-6DAEC42E1226,20211231,531000,Real estate,531000,Real estate,Apr  5 2022 12:00PM,544478878,ILPT,Operating,Public Investment Firm,United States,2017,Equity Real Estate Investment Trusts (REITs)
9761244,0D5E9141-622F-4B51-8732-5AFEB3694F13,20211231,541700,Scientific research and development services,541700,Scientific research and development services,Mar 10 2022 12:08PM,548810128,SRRK,Operating,Public Company,United States,2012,Biotechnology
10137967,53CF876C-11A1-43B8-9905-4EA944A5FE55,20211231,511200,Software publishers,511200,Software publishers,Apr  6 2022  6:09PM,553121439,TEN,Operating,Public Company,Poland,2011,Entertainment
10340400,175D9DB8-8D7D-43FF-BD97-07C9AF7B8AE6,20211231,333130,Mining and oil and gas field machinery manufacturing,333130,Mining and oil and gas field machinery manufacturing,Mar 10 2022 12:08PM,545985501,CHX,Operating,Public Company,United States,,Energy Equipment and Services
10437493,305669CA-402F-4A39-9307-794B432D4A6B,20211231,524200,"Insurance agencies, brokerages, and related activities",524200,"Insurance agencies, brokerages, and related activities",Jul 25 2022  5:56PM,557929974,GSHD,Operating,Public Company,United States,2003,Insurance
10437493,00F829B7-7B45-4BEE-A7B1-87A848D34EA0,20211231,524200,"Insurance agencies, brokerages, and related activities",533000,Lessors of nonfinancial intangible assets,Jul 25 2022  5:56PM,557929974,GSHD,Operating,Public Company,United States,2003,Insurance
10443010,1655A4D9-D314-44F9-83C7-065942780C10,20211231,533000,Lessors of nonfinancial intangible assets,533000,Lessors of nonfinancial intangible assets,Aug 26 2022  6:57AM,558022022,ALLO,Operating,Public Company,United States,2017,Biotechnology
10544137,B9DB14F2-88D5-4329-AD64-6232F04A1C9A,20210930,518200,"Data processing, hosting, and related services",518200,"Data processing, hosting, and related services",Aug 16 2022  6:20AM,225709389,IIIV,Operating,Public Company,United States,2012,IT Services
10585821,792E7E7B-09EC-4910-AE03-E0022A558342,20211231,518200,"Data processing, hosting, and related services",518200,"Data processing, hosting, and related services",Mar 10 2022 12:08PM,560561680,EVOP,Operating,Public Company,United States,1989,IT Services
10605410,B588F836-732C-4CA1-BB97-2CE699994181,20211231,722000,Food services and drinking places,722000,Food services and drinking places,May  5 2022  1:59PM,111730791,PZZA,Operating Subsidiary,Public Company,Indonesia,1987,"Hotels, Restaurants and Leisure"
10660585,DE6A1B21-BAF0-4331-BBB2-3C69D983045C,20211231,230103,Other nonresidential structures,230103,Other nonresidential structures,Sep 27 2022  9:37AM,546410010,ACA,Operating,Public Company,United States,2018,Construction and Engineering
10660585,78C5E601-95CD-4CE8-84C4-222E0F004DE0,20211231,230103,Other nonresidential structures,332310,Plate work and fabricated structural product manufacturing,Sep 27 2022  9:37AM,546410010,ACA,Operating,Public Company,United States,2018,Construction and Engineering
10660585,4184EEF5-AF6F-42AF-A7D4-44857DC6B99B,20211231,230103,Other nonresidential structures,212320,"Sand, gravel, clay, and ceramic and refractory minerals mining and quarrying",Sep 27 2022  9:37AM,546410010,ACA,Operating,Public Company,United States,2018,Construction and Engineering
10719138,C08FEF7A-18BF-4AE9-A824-D581B1FEA963,20210930,561700,Services to buildings and dwellings,541300,"Architectural, engineering, and related services",Mar 28 2022  9:53AM,568706872,BV,Operating,Public Company,United States,1939,Commercial Services and Supplies
10719138,4201950E-CF8E-4E7F-A9D1-C6904ADED36E,20210930,561700,Services to buildings and dwellings,561700,Services to buildings and dwellings,Mar 28 2022  9:53AM,568706872,BV,Operating,Public Company,United States,1939,Commercial Services and Supplies
10723895,CE07029B-7F29-42F8-A7EC-1424C6ADF187,20211231,541300,"Architectural, engineering, and related services",541300,"Architectural, engineering, and related services",Mar 17 2022  6:07PM,545425084,ATCX,Operating,Public Company,United States,,Professional Services
10805742,C5ED0BE8-993A-44B4-B282-E6A25448E028,20211231,541700,Scientific research and development services,541700,Scientific research and development services,Apr  6 2022  6:09PM,571641905,HOOK,Operating,Public Company,United States,2011,Biotechnology
10836633,CF1E6AA4-C201-4906-B23C-812A5379E014,20211231,311820,"Cookie, cracker, and pasta manufacturing",311820,"Cookie, cracker, and pasta manufacturing",Mar 23 2022  6:09PM,46433705,NWL,Operating Subsidiary,Public Company,Italy,2004,Food Products
10858982,841594D5-2E3E-43EE-8D7C-AAE39BEA0B7D,20211231,325414,Biological product (except diagnostic) manufacturing,325414,Biological product (except diagnostic) manufacturing,Aug 30 2022  4:06PM,573282023,MRVI,Operating,Public Company,United States,2020,Life Sciences Tools and Services
10931017,23106879-2C8B-427A-94FA-E231954D8971,20211231,541610,"Management, scientific, and technical consulting services",541610,"Management, scientific, and technical consulting services",Mar 11 2022  6:07PM,574958455,SRT,Operating,Public Company,United States,1987,IT Services
10993244,33AC0ED2-3662-4EF6-8842-ED5A970EB8F8,20211231,811400,Personal and household goods repair and maintenance,811400,Personal and household goods repair and maintenance,Sep  7 2022  7:22AM,576104379,FTDR,Operating,Public Company,United States,1971,Diversified Consumer Services
11003152,80EFE654-CCA8-498C-B9BC-B8232FACA08D,20211231,518200,"Data processing, hosting, and related services",518200,"Data processing, hosting, and related services",Jul 14 2022  8:47AM,576807508,GDRX,Operating,Public Company,United States,2015,Health Care Technology
11060763,F2B9D063-764D-4650-9588-7ACFF745B064,20211231,423600,Electrical and Electronic Goods Wholesalers,334512,Automatic environmental control manufacturing,Mar 16 2022 12:42PM,540151427,REZI,Operating,Public Company,United States,2018,Building Products
11060763,E30A212A-B15B-4CE0-BC92-EC16268643FC,20211231,423600,Electrical and Electronic Goods Wholesalers,423600,Electrical and Electronic Goods Wholesalers,Mar 16 2022 12:42PM,540151427,REZI,Operating,Public Company,United States,2018,Building Products
11060763,03B68D0D-8E72-4AA3-BADA-556509E0BF44,20211231,423600,Electrical and Electronic Goods Wholesalers,334290,Other communications equipment manufacturing,Mar 16 2022 12:42PM,540151427,REZI,Operating,Public Company,United States,2018,Building Products
11078438,B0943D18-B786-473C-9C34-FD7E1A07BC2A,20211231,335999,All other miscellaneous electrical equipment and component manufacturing,335999,All other miscellaneous electrical equipment and component manufacturing,Sep  7 2022  7:16AM,579312452,VRT,Operating,Public Company,United States,,Electrical Equipment
11078438,0B75ECC8-5221-4E75-A627-E20D66580671,20211231,335999,All other miscellaneous electrical equipment and component manufacturing,811200,Electronic and precision equipment repair and maintenance,Sep  7 2022  7:16AM,579312452,VRT,Operating,Public Company,United States,,Electrical Equipment
11139662,8BC29343-9CEC-42A9-9DD1-0AFF4F60DBC5,20210103,311910,Snack food manufacturing,311910,Snack food manufacturing,Dec  4 2021 10:15AM,580863095,UTZ,Operating,Public Company,United States,1921,Food Products
11139662,02B64743-7DB6-469F-B8D1-9A2CE6F076B1,20220102,311910,Snack food manufacturing,311910,Snack food manufacturing,Aug 29 2022  8:36AM,580863095,UTZ,Operating,Public Company,United States,1921,Food Products
11211045,FFBA4770-BBFA-4D35-84DE-F83A782ECE9B,20211231,454000,Nonstore Retailers,454000,Nonstore Retailers,Mar 15 2022  8:20AM,583985474,RVLV,Operating Subsidiary,Public Company,United States,2003,Internet and Direct Marketing Retail
12803788,8624DF4E-C8EA-464A-A2E9-8E320A972270,20211231,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,375724787,PING,Operating,Private Company,United States,2002,Software
13039048,B5F9497C-00FC-4686-9A6E-E4275BCD2623,20211231,511200,Software publishers,511200,Software publishers,Apr 29 2022  8:21PM,543630982,JAMF,Operating,Public Company,United States,2002,Software
14420758,3F47726E-1738-450B-B718-65278F664881,20211231,524100,Insurance carriers,524100,Insurance carriers,Sep 14 2022 11:01AM,606388202,PLMR,Operating,Public Company,United States,2013,Insurance
14750985,80402B49-29AC-4F11-8DA0-EF18D418FE1B,20210102,315210,Cut and sew apparel contractors,448000,Clothing and Clothing Accessories Stores,Dec 23 2021  1:16PM,577318955,KTB,Operating,Public Company,United States,2018,"Textiles, Apparel and Luxury Goods"
14750985,73E44F6F-EB43-47F9-AE24-16460B7AF3D3,20210102,315210,Cut and sew apparel contractors,315210,Cut and sew apparel contractors,Dec 23 2021  1:16PM,577318955,KTB,Operating,Public Company,United States,2018,"Textiles, Apparel and Luxury Goods"
15568188,9075D7D5-F164-41C2-885C-9B8A2B775172,20210331,511200,Software publishers,511200,Software publishers,Oct 13 2022  6:20AM,628406634,DT,Operating,Public Company,United States,2005,Software
15568188,82641F08-3F78-46B6-B174-1C0CA77140E1,20210331,511200,Software publishers,533000,Lessors of nonfinancial intangible assets,Oct 13 2022  6:20AM,628406634,DT,Operating,Public Company,United States,2005,Software
19070340,F1B69D27-2D24-4C3F-995D-BFCAD88A242D,20210930,541700,Scientific research and development services,541700,Scientific research and development services,Oct 25 2022  3:47PM,632289716,BRBR,Operating,Public Company,United States,2019,Personal Products
19136922,26B5A884-BC28-446D-AA9E-50214E1F376A,20210930,511200,Software publishers,511200,Software publishers,Mar 10 2022 12:08PM,634127183,CRNC,Operating,Public Company,United States,,Software
19273577,06FC9919-81B1-43F7-9709-4F967042BB99,20211231,524100,Insurance carriers,524100,Insurance carriers,May  4 2022  6:30AM,638035157,ROOT,Operating,Public Company,United States,2015,Insurance
19353248,982116A1-3021-437B-8BC7-166DCC59696F,20211231,531000,Real estate,531000,Real estate,Mar 10 2022 12:08PM,639954995,PINE,Operating,Public Investment Firm,United States,2019,Equity Real Estate Investment Trusts (REITs)
19574131,9EFF0544-9080-4F64-A724-E9517BF0AE26,20211231,531000,Real estate,531000,Real estate,Mar 10 2022 12:08PM,647754084,NTST,Operating,Public Investment Firm,United States,,Equity Real Estate Investment Trusts (REITs)
19858759,3936331E-5B36-4FAF-BF13-FA951074F7FE,20211231,334419,Other electronic component manufacturing,334419,Other electronic component manufacturing,Mar 10 2022 12:08PM,653533044,VNT,Operating,Public Company,United States,2019,"Electronic Equipment, Instruments and Components"
